ID,ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH (m),WEIGHT (kg),LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN (ppm),COMMENTS,GLATOS_STUDY,GLATOS_EXTERNAL_TAG_ID1,GLATOS_EXTERNAL_TAG_ID2
303,,,,,,32244,A69-9001-32244,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
304,,,,,,32245,A69-9001-32245,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
305,,,,,,32246,A69-9001-32246,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
306,,,,,,32247,A69-9001-32247,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
307,,,,,,32248,A69-9001-32248,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
308,,,,,,32249,A69-9001-32249,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
309,,,,,,32250,A69-9001-32250,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
310,,,,,,32251,A69-9001-32251,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
311,,,,,,32252,A69-9001-32252,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
312,,,,,,32253,A69-9001-32253,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
313,,,,,,32254,A69-9001-32254,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
314,,,,,,32255,A69-9001-32255,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
315,,,,,,32256,A69-9001-32256,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
316,,,,,,32257,A69-9001-32257,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
317,,,,,,32258,A69-9001-32258,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
318,,,,,,32259,A69-9001-32259,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
319,,,,,,32260,A69-9001-32260,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
320,,,,,,32261,A69-9001-32261,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
321,,,,,,32262,A69-9001-32262,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
322,,,,,,32263,A69-9001-32263,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
323,,,,,,32264,A69-9001-32264,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
324,,,,,,32265,A69-9001-32265,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
325,,,,,,32266,A69-9001-32266,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
326,,,,,,32267,A69-9001-32267,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
327,,,,,,32268,A69-9001-32268,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
328,,,,,,32269,A69-9001-32269,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
329,,,,,,32270,A69-9001-32270,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
330,,,,,,32271,A69-9001-32271,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
331,,,,,,32272,A69-9001-32272,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
332,,,,,,32273,A69-9001-32273,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
333,,,,,,32274,A69-9001-32274,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
334,,,,,,32275,A69-9001-32275,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
335,,,,,,32276,A69-9001-32276,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
336,,,,,,32277,A69-9001-32277,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
337,,,,,,32278,A69-9001-32278,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
338,,,,,,32279,A69-9001-32279,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
339,,,,,,32280,A69-9001-32280,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,3/30/2011,,,,,,,,,,,,,,,,,,HECWL,,
340,,,,,,32281,A69-9001-32281,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
341,,,,,,32282,A69-9001-32282,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
342,,,,,,32283,A69-9001-32283,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
343,,,,,,32284,A69-9001-32284,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
344,,,,,,32285,A69-9001-32285,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
345,,,,,,32286,A69-9001-32286,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
346,,,,,,32287,A69-9001-32287,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
347,,,,,,32288,A69-9001-32288,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
348,,,,,,32289,A69-9001-32289,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
349,,,,,,32290,A69-9001-32290,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
350,,,,,,32291,A69-9001-32291,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
351,,,,,,32292,A69-9001-32292,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
352,,,,,,32293,A69-9001-32293,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
353,,,,,,32294,A69-9001-32294,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
354,,,,,,32295,A69-9001-32295,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
355,,,,,,32296,A69-9001-32296,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
356,,,,,,32297,A69-9001-32297,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
357,,,,,,32298,A69-9001-32298,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
358,,,,,,32299,A69-9001-32299,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
359,,,,,,32300,A69-9001-32300,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
360,,,,,,32301,A69-9001-32301,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
361,,,,,,32302,A69-9001-32302,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
362,,,,,,32303,A69-9001-32303,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
363,,,,,,32304,A69-9001-32304,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
364,,,,,,32305,A69-9001-32305,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
365,,,,,,32306,A69-9001-32306,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
366,,,,,,32307,A69-9001-32307,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
367,,,,,,32308,A69-9001-32308,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
368,,,,,,32309,A69-9001-32309,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
369,,,,,,32310,A69-9001-32310,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
370,,,,,,32311,A69-9001-32311,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
371,,,,,,32312,A69-9001-32312,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
372,,,,,,32313,A69-9001-32313,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
373,,,,,,32314,A69-9001-32314,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
374,,,,,,32315,A69-9001-32315,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
375,,,,,,32316,A69-9001-32316,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
376,,,,,,32317,A69-9001-32317,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
377,,,,,,32318,A69-9001-32318,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
378,,,,,,32319,A69-9001-32319,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
379,,,,,,32320,A69-9001-32320,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
380,,,,,,32321,A69-9001-32321,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
381,,,,,,32322,A69-9001-32322,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
382,,,,,,32323,A69-9001-32323,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
383,,,,,,32324,A69-9001-32324,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
384,,,,,,32325,A69-9001-32325,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
385,,,,,,32326,A69-9001-32326,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
386,,,,,,32327,A69-9001-32327,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
387,,,,,,32328,A69-9001-32328,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
388,,,,,,32329,A69-9001-32329,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
389,,,,,,32330,A69-9001-32330,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
390,,,,,,32331,A69-9001-32331,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
391,,,,,,32332,A69-9001-32332,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
392,,,,,,32333,A69-9001-32333,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
393,,,,,,32334,A69-9001-32334,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
394,,,,,,32335,A69-9001-32335,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
395,,,,,,32336,A69-9001-32336,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
396,,,,,,32337,A69-9001-32337,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
397,,,,,,32338,A69-9001-32338,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
398,,,,,,32339,A69-9001-32339,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
399,,,,,,32340,A69-9001-32340,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Maumee River,,,4/6/2011,,,,,,,,,,,,,,,,,,HECWL,,
400,,,,,,32341,A69-9001-32341,,,,,,,walleye,,,,,,,,,,,,FALSE,,,Tittabawassee River,,,4/5/2011,,,,,,,,,,,,,,,,,,HECWL,,
401,,,,,,16150,A69-9002-16150,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRMLT,4120,4121
402,,,,,,16151,A69-9002-16151,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4162,4163
403,,,,,,16152,A69-9002-16152,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4184,4185
404,,,,,,16153,A69-9002-16153,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4412,4411
405,,,,,,16155,A69-9002-16155,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4186,4187
406,,,,,,16157,A69-9002-16157,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4166,4167
407,,,,,,16158,A69-9002-16158,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4168,4169
408,,,,,,16159,A69-9002-16159,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRMLT,4131,4132
409,,,,,,16160,A69-9002-16160,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4296,4294
410,,,,,,16161,A69-9002-16161,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4182,4183
411,,,,,,16162,A69-9002-16162,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4172,4173
412,,,,,,16163,A69-9002-16163,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4170,4171
413,,,,,,16164,A69-9002-16164,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4882,4881
414,,,,,,16165,A69-9002-16165,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4408,4407
415,,,,,,16166,A69-9002-16166,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4298,4297
416,,,,,,16167,A69-9002-16167,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4401,4402
417,,,,,,16168,A69-9002-16168,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4146,4101
418,,,,,,16169,A69-9002-16169,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4194,4195
419,,,,,,16172,A69-9002-16172,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4418,4417
420,,,,,,16174,A69-9002-16174,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4280,4279
421,,,,,,16175,A69-9002-16175,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4348,4347
422,,,,,,16176,A69-9002-16176,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4278,4277
423,,,,,,16177,A69-9002-16177,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4164,4165
424,,,,,,16178,A69-9002-16178,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/28/2010,,,,,,,,,,,,,,,,,,DRMLT,4381,4382
425,,,,,,16180,A69-9002-16180,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4320,4319
426,,,,,,16181,A69-9002-16181,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4322,4321
427,,,,,,16182,A69-9002-16182,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4351,4352
428,,,,,,16183,A69-9002-16183,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4318,4317
429,,,,,,16184,A69-9002-16184,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4316,4315
430,,,,,,16185,A69-9002-16185,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4326,4327
431,,,,,,16186,A69-9002-16186,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4307,4308
432,,,,,,16187,A69-9002-16187,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4301,4302
433,,,,,,16188,A69-9002-16188,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRMLT,4103,4102
434,,,,,,16189,A69-9002-16189,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,9/29/2010,,,,,,,,,,,,,,,,,,DRMLT,4303,4304
435,,,,,,16192,A69-9002-16192,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRMLT,4135,4134
436,,,,,,16194,A69-9002-16194,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRMLT,4141,4140
437,,,,,,16195,A69-9002-16195,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRMLT,4136,4137
438,,,,,,16196,A69-9002-16196,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/5/2010,,,,,,,,,,,,,,,,,,DRMLT,4124,4125
439,,,,,,16197,A69-9002-16197,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRMLT,4148,4147
440,,,,,,16198,A69-9002-16198,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"Scammon Cove, Lake Huron",,,10/12/2010,,,,,,,,,,,,,,,,,,DRMLT,4145,4144
441,,,,,,32568,A69-9001-32568,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4555,4556
442,,,,,,32569,A69-9001-32569,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4023,4024
443,,,,,,32570,A69-9001-32570,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4574,4575
444,,,,,,32571,A69-9001-32571,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4021,4022
445,,,,,,32572,A69-9001-32572,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/13/2010,,,,,,,,,,,,,,,,,,DRMLT,4553,4554
446,,,,,,32573,A69-9001-32573,,,,,,,lake trout,,,,,,,,,,,,FALSE,,,"False Detour Passage, Lake Huron",,,8/20/2010,,,,,,,,,,,,,,,,,,DRMLT,4019,4020
