ANIMAL_ID,TAG_TYPE,TAG_MANUFACTURER,TAG_MODEL,TAG_SERIAL_NUMBER,TAG_ID_CODE,TAG_CODE_SPACE,TAG_IMPLANT_TYPE,TAG_ACTIVATION_DATE,EST_TAG_LIFE,TAGGER,TAG_OWNER_PI,TAG_OWNER_ORGANIZATION,COMMON_NAME_E,SCIENTIFIC_NAME,CAPTURE_LOCATION,CAPTURE_LATITUDE,CAPTURE_LONGITUDE,WILD_OR_HATCHERY,STOCK,LENGTH,WEIGHT,LENGTH_TYPE,AGE,SEX,DNA_SAMPLE_TAKEN,TREATMENT_TYPE,RELEASE_GROUP,RELEASE_LOCATION,RELEASE_LATITUDE,RELEASE_LONGITUDE,UTC_RELEASE_DATE_TIME,GLATOS_RELEASE_DATE_TIME,GLATOS_TIMEZONE,CAPTURE_DEPTH,TEMPERATURE_CHANGE,HOLDING_TEMPERATURE,SURGERY_LOCATION,DATE_OF_SURGERY,SURGERY_LATITUDE,SURGERY_LONGITUDE,SEDATIVE,SEDATIVE_CONCENTRATION,ANAESTHETIC,BUFFER,ANAESTHETIC_CONCENTRATION,BUFFER_CONCENTRATION_IN_ANAESTHETIC,ANESTHETIC_CONCENTRATION_IN_RECIRCULATION,BUFFER_CONCENTRATION_IN_RECIRCULATION,DISSOLVED_OXYGEN,COMMENTS,GLATOS_PROJECT,GLATOS_EXTERNAL_TAG_ID1,GLATOS_EXTERNAL_TAG_ID2,GLATOS_TAG_RECOVERED,GLATOS_CAUGHT_DATE,GLATOS_REWARD,
,,Vemco,V9-2H,,1267,A69-1601,interpertioneal; surgical,2011-05-23,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.306,,,F,,,MNS-03,Munuscong Lake,,,2011-05-25T13:49:00,2011-05-25 17:49,EASTERN,,,,Hammond Bay Biological Station,2011-05-23,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1268,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.268,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1269,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.55,0.325,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1270,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.282,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1271,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.48,0.258,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1272,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.297,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1273,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.266,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1274,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.246,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1275,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.221,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1276,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.48,0.192,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1277,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.302,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1278,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.263,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1279,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.261,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1280,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.29,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1281,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.321,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1282,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.261,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1283,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.46,0.203,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1284,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.266,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1285,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.252,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1287,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.283,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1288,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.291,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1289,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.45,0.19,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1290,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.231,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1291,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.293,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1292,A69-1601,interpertioneal; surgical,2011-05-31,101,NA,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.317,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1293,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.43,0.185,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1294,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.48,0.21,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1295,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.322,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1296,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.294,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1297,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.48,0.237,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1298,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.279,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1299,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.316,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1300,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.279,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1301,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.282,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1302,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.47,0.229,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1304,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.57,0.326,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1305,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.48,0.242,,,M,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1306,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.47,0.221,,,F,,,NCH-04,North Channel,,,2011-06-02T14:32:00,2011-06-02 18:32,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1307,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.285,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1308,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.25,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1309,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.53,0.3,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1310,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.248,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1311,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.46,0.208,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1312,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.271,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1313,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.46,0.208,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1314,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.308,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1315,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.307,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1316,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.55,0.325,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1317,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.277,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1318,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.47,0.261,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1319,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.47,0.22,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1320,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.52,0.277,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1321,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.47,0.203,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1322,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.5,0.237,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1323,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.282,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1324,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.238,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1325,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.342,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1326,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.55,0.295,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1327,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.46,0.219,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1328,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.55,0.312,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1329,A69-1601,interpertioneal; surgical,2011-05-31,101,CH,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.22,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1330,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.49,0.266,,,F,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1331,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.54,0.257,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
,,Vemco,V9-2H,,1332,A69-1601,interpertioneal; surgical,2011-05-31,101,EL,Chris Holbrook,USGS Hammond Bay Biological Station,sea lamprey,Petromyzon marinus,Cheboygan River,,,,,0.51,0.265,,,M,,,MNS-04,Munuscong Lake,,,2011-06-02T13:51:00,2011-06-02 17:51,EASTERN,,,,Hammond Bay Biological Station,2011-05-31,,,,,,,,,,,,,SMRSL,,,,,,
